Status,Move,Partner,Invoice Date,Due Date,Product Category,Product,Product Quantity,Unit Price,Untaxed Amount in Currency,Tax,Total in Currency
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[33684] TempBond Original Automix Syringe,-2.00,220.00,-440.00,0.00,-440.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,-2.00,220.00,-440.00,0.00,-440.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[36546] Harmonize A3 Dentin Syringe Refill,-2.00,160.00,-320.00,0.00,-320.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[36536] Harmonize A2 Dentin Syringe Refill,-2.00,160.00,-320.00,0.00,-320.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[36545] Harmonize A1 Dentin Syringe Refill,-2.00,160.00,-320.00,0.00,-320.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[35409] Refill - Herculite XRV Ultra Flowable A3 (EU) Syringe,-2.00,149.00,-298.00,0.00,-298.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[35408] Refill - Herculite XRV Ultra Flowable A2 (EU) Syringe,-2.00,149.00,-298.00,0.00,-298.00
Returned,RINV/D/2026/00002 (Reversal of: INV/2025/00872),SAMPLE Delivery ?????,2026-01-18,2026-01-18,KERR Items,[35407] Refill - Herculite XRV Ultra Flowable A1 (EU) Syringe,-2.00,149.00,-298.00,0.00,-298.00
Invoiced,INV/D/2026/00059 (S02425),Dentex Medical Company,2026-01-18,2026-01-31,Services,Discount,1.00,-255.00,-255.00,0.00,-255.00
Invoiced,INV/D/2026/00059 (S02425),Dentex Medical Company,2026-01-18,2026-01-31,KERR Items,[2150] SuperMat Assort.,1.00,960.00,960.00,0.00,960.00
Invoiced,INV/D/2026/00058 (S02471),Dentex Medical Company,2026-01-18,2026-01-31,Bein-Air Handpiece / Contra Angles,[1600692-001] 1600692-001 CA 20:1 L MS,2.00,"2,480.00","4,960.00",0.00,"4,960.00"
Invoiced,INV/D/2026/00056 (PO:11505),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,"[835/100] Polishing brushes, miniature economy-pack, nylon bristles",2.00,254.00,508.00,0.00,508.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[36713] SonicFill 3 Refill A3,1.00,304.00,304.00,0.00,304.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[33685] TempBond NE Automix Syringe,2.00,150.00,300.00,0.00,300.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[34402] Vertise Flow A2 Refill EU,1.00,182.00,182.00,0.00,182.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[34401] Vertise Flow A1 Refill EU,1.00,182.00,182.00,0.00,182.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[34060] Maxcem Elite Refill White Opaque,2.00,273.00,546.00,0.00,546.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[34058] Maxcem Elite Refill Clear,2.00,273.00,546.00,0.00,546.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,2.00,150.00,300.00,0.00,300.00
Invoiced,INV/D/2026/00057 (S02495),Drug Center Pharmacy ?????? ???? ??????,2026-01-18,2026-01-31,KERR Items,[00444] COMPOUND STICKS-GREEN 15 COUNT,10.00,81.00,810.00,0.00,810.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[035258] 8850 012 FG DIAMOND FINE,6.00,23.00,138.00,0.00,138.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[032333] CD 55G 014 FG COOL-DIAMANT COARSE,12.00,33.00,396.00,0.00,396.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[030646] 859 018 FG DIAMOND,12.00,22.00,264.00,0.00,264.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[030644] 859 014 FG DIAMOND,12.00,22.00,264.00,0.00,264.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Carbide,[023484] 1S 018 FG ROUND CARBIDE,6.00,14.00,84.00,0.00,84.00
Invoiced,INV/D/2026/00055 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Carbide,[020897] 31 018 HP FISS CYL CC CARBIDE,6.00,13.00,78.00,0.00,78.00
Invoiced,INV/D/2026/00044 (S02577),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,3.00,220.00,660.00,0.00,660.00
Invoiced,INV/D/2026/00054 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[033440] 5862 012 FG DIAMOND VERY COARSE,18.00,21.00,378.00,0.00,378.00
Invoiced,INV/D/2026/00053 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034159] 6837 012 FG DIAMOND COARSE,30.00,20.00,600.00,0.00,600.00
Invoiced,INV/D/2026/00053 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034110] 6831 014 FG DIAMOND COARSE,30.00,11.00,330.00,0.00,330.00
Invoiced,INV/D/2026/00053 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034374] 6878K 018 FG DIAMOND COARSE,12.00,20.00,240.00,0.00,240.00
Invoiced,INV/D/2026/00053 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[033402] 5801 016 FG DIAMOND VERY COARSE,18.00,13.00,234.00,0.00,234.00
Invoiced,INV/D/2026/00053 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[033435] 5856 014 FG DIAMOND VERY COARSE,48.00,22.00,"1,056.00",0.00,"1,056.00"
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Polisher,[045584] 9591 140 RA COMP POL DIA PINK M,30.00,41.00,"1,230.00",0.00,"1,230.00"
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Polisher,[045524] 9581 140 RA COMP POL DIA GREY F,10.00,41.00,410.00,0.00,410.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Polisher,[046160] 9669 050 RA COMP POL MEDIUM,18.00,6.00,108.00,0.00,108.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[030334] 834 016 FG DIAMOND,24.00,29.00,696.00,0.00,696.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034019] 6801 010 FG DIAMOND COARSE,18.00,11.00,198.00,0.00,198.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[032020] CD 06 014 FG COOL-DIAMANT,12.00,15.00,180.00,0.00,180.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[035539] 8889 009 FG DIAMOND FINE,18.00,18.00,324.00,0.00,324.00
Invoiced,INV/D/2026/00052 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034251] 6850 018 FG DIAMONS COARSE,30.00,21.00,630.00,0.00,630.00
Invoiced,INV/D/2026/00049 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Polisher,[046160] 9669 050 RA COMP POL MEDIUM,36.00,6.00,216.00,0.00,216.00
Invoiced,INV/D/2026/00050 (PO:10829),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Diamond,[034374] 6878K 018 FG DIAMOND COARSE,6.00,20.00,120.00,0.00,120.00
Invoiced,INV/D/2026/00050 (PO:10829),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,BUSCH Polisher,[045584] 9591 140 RA COMP POL DIA PINK M,4.00,45.00,180.00,0.00,180.00
Invoiced,INV/D/2026/00051 (S02586),Derma Dent Clinic,2026-01-18,2026-02-17,KERR Items,[33648] NX3 Light-Cure Syringe Clear,1.00,135.00,135.00,0.00,135.00
Invoiced,INV/D/2026/00051 (S02586),Derma Dent Clinic,2026-01-18,2026-02-17,KERR Items,[26684 E] OPTIBOND FL KIT,1.00,750.00,750.00,0.00,750.00
Invoiced,INV/D/2026/00051 (S02586),Derma Dent Clinic,2026-01-18,2026-02-17,KERR Items,[5250] SoftClamp General Kit,1.00,204.00,204.00,0.00,204.00
Invoiced,"INV/D/2026/00048 (PR:35179 , PO:13056)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,HAMMACHER Instrument,"[HSH 159-00] Rubber dam clamp forceps, IVORY",10.00,160.00,"1,600.00",0.00,"1,600.00"
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[34403] Vertise Flow A3 Refill EU,1.00,259.00,259.00,0.00,259.00
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[34402] Vertise Flow A2 Refill EU,2.00,259.00,518.00,0.00,518.00
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[34401] Vertise Flow A1 Refill EU,3.00,259.00,777.00,0.00,777.00
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,2.00,220.00,440.00,0.00,440.00
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[33684] TempBond Original Automix Syringe,2.00,220.00,440.00,0.00,440.00
Invoiced,INV/D/2026/00047 (S02497),Basmat Al Jamal Medical Company ???? ???? ?????? ??????,2026-01-18,2026-01-31,KERR Items,[33685] TempBond NE Automix Syringe,1.00,220.00,220.00,0.00,220.00
Invoiced,INV/D/2026/00037 (PO:11528),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,[34148] TAKE 1 ADVANCED BITE 2 PK,30.00,176.00,"5,280.00",0.00,"5,280.00"
Invoiced,INV/D/2026/00045 (S02578),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33684] TempBond Original Automix Syringe,2.00,220.00,440.00,0.00,440.00
Invoiced,INV/D/2026/00045 (S02578),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,2.00,220.00,440.00,0.00,440.00
Invoiced,INV/D/2026/00046 (S02590),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,8.00,220.00,"1,760.00",0.00,"1,760.00"
Invoiced,INV/D/2026/00046 (S02590),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33684] TempBond Original Automix Syringe,4.00,220.00,880.00,0.00,880.00
Invoiced,INV/D/2026/00046 (S02590),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[34403] Vertise Flow A3 Refill EU,2.00,220.00,440.00,0.00,440.00
Invoiced,INV/D/2026/00046 (S02590),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[34402] Vertise Flow A2 Refill EU,1.00,220.00,220.00,0.00,220.00
Invoiced,INV/D/2026/00046 (S02590),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[34401] Vertise Flow A1 Refill EU,1.00,220.00,220.00,0.00,220.00
Invoiced,INV/D/2026/00040 (S02573),Jawhara Aja Trading Company ???? ????? ???? ???????,2026-01-18,2026-02-17,KERR Items,[26684 E] OPTIBOND FL KIT,1.00,850.00,850.00,0.00,850.00
Invoiced,"INV/D/2026/00039 (PR: 34804 , 34800,35222,34795, PO:13097)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,[37218] SimpliShade Bulk Fill Flow Unidose 20pk,25.00,186.20,"4,655.00",0.00,"4,655.00"
Invoiced,"INV/D/2026/00039 (PR: 34804 , 34800,35222,34795, PO:13097)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,[36545] Harmonize A1 Dentin Syringe Refill,10.00,151.05,"1,510.50",0.00,"1,510.50"
Invoiced,"INV/D/2026/00039 (PR: 34804 , 34800,35222,34795, PO:13097)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,"[37117] OptiShade Universal Composite Unidose 20 Pack, Medium",25.00,186.20,"4,655.00",0.00,"4,655.00"
Invoiced,"INV/D/2026/00039 (PR: 34804 , 34800,35222,34795, PO:13097)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-18,2026-01-31,KERR Items,"[37111] OptiShade Universal Composite Syringe, Light",2.00,138.70,277.40,0.00,277.40
Invoiced,INV/D/2026/00038 (S02564),Safa Almasi Medical Company ???? ??? ?????? ??????,2026-01-18,2026-02-17,KERR Items,"[N32FA] BUILD-IT FR A2 MINI MIX, 4pcs",1.00,300.00,300.00,0.00,300.00
Invoiced,INV/D/2026/00038 (S02564),Safa Almasi Medical Company ???? ??? ?????? ??????,2026-01-18,2026-02-17,KERR Items,[33076 TK] HERCULITE CLASSIC KIT TK,1.00,350.00,350.00,0.00,350.00
Invoiced,INV/D/2026/00043 (S02579),Eyadate International Medical Clinc Complex ( My Clinc )???? ???? ?????? ??????? ??????,2026-01-18,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,4.00,220.00,880.00,0.00,880.00
Invoiced,INV/D/2026/00041 (S02572),Roots Dental Medical Service Company ???? ???? ??????? ??????? ??????,2026-01-18,2026-02-17,KERR Items,[34060] Maxcem Elite Refill White Opaque,1.00,350.00,350.00,0.00,350.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2206] .20/.06/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1407] .40/.04/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,8.00,180.00,"1,440.00",0.00,"1,440.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1406] .40/.04/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1358] .35/.04/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1357] .35/.04/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,8.00,180.00,"1,440.00",0.00,"1,440.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1356] .35/.04/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1308] .30/.04/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1307] .30/.04/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,8.00,180.00,"1,440.00",0.00,"1,440.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1306] .30/.04/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1258] .25/.04/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1257] .25/.04/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,8.00,180.00,"1,440.00",0.00,"1,440.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1256] .25/.04/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1208] .20/.04/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1207] .20/.04/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,8.00,180.00,"1,440.00",0.00,"1,440.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-1206] .20/.04/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW,4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00034 (S02560),"Laali Najd Medical Est, LANCO MEDIC ????? ???? ???",2026-01-15,2026-01-31,KERR Items,[34058] Maxcem Elite Refill Clear,15.00,406.00,"6,090.00",0.00,"6,090.00"
Invoiced,INV/D/2026/00034 (S02560),"Laali Najd Medical Est, LANCO MEDIC ????? ???? ???",2026-01-15,2026-01-31,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,20.00,199.00,"3,980.00",0.00,"3,980.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2257] .25/.06/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2258] .25/.06/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2306] .30/.06/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2307] .30/.06/25mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",4.00,180.00,720.00,0.00,720.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2308] .30/.06/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2356] .35/.06/21mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,"[818-2358] .35/.06/31mm ZENFLEX ROTARY NITI FILE REFILL PACK EU/ROW, 06 TAPER",2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-2156] .13/.06/21mm Traverse Rotary glide path file row,5.00,249.00,"1,245.00",0.00,"1,245.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-2157] .13/.06/25mm Traverse Rotary glide path file row,10.00,249.00,"2,490.00",0.00,"2,490.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-2187] .18/.06/25mm Traverse Rotary glide path file row,10.00,249.00,"2,490.00",0.00,"2,490.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[818-8256] .25/.08/17mm Traverse orifice opener row,5.00,249.00,"1,245.00",0.00,"1,245.00"
Invoiced,INV/D/2026/00027 (S02563),cash sales,2026-01-15,2026-01-15,KERR Items,[26684 E] OPTIBOND FL KIT,1.00,850.00,850.00,0.00,850.00
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[974-0058] Buchanan Hand Plugger-1,4.00,384.00,"1,536.00",0.00,"1,536.00"
Invoiced,INV/D/2026/00028 (S02547),Mena Health Medical Company ???? ???? ????? ??????,2026-01-15,2026-01-31,KERR Items,[974-0059] Buchanan Hand Plugger - 2,4.00,384.00,"1,536.00",0.00,"1,536.00"
